school,ses,mathach,female,minority,minority_mean,female_mean,ses_mean,sector,size,acad,discrm
1499,-0.398,7.709,0,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,0.832,5.35,1,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-0.678,0.259,1,1,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-0.348,7.983,0,1,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,0.192,9.901,0,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-1.468,2.497,1,1,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,0.362,23.542,1,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-0.328,13.571,1,1,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-0.148,21.421,1,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-0.938,3.676,1,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-0.018,4.856,0,1,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,0.842,14.056,1,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-1.598,1.67,0,1,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-0.218,8.401,0,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-1.068,10.964,0,1,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-0.628,11.955,0,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-1.068,1.647,1,1,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-1.118,4.267,1,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-0.228,5.376,0,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,0.282,6.672,0,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-1.818,8.532,1,1,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,0.542,5.681,1,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,-1.718,2.727,0,1,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
1499,0.102,7.88,0,0,0.4339622641509434,0.6226415094339622,-0.4659245283018868,0,1921,0.09,0.682
